PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00gH0,3r2k1/6pp/8/5Q2/2pP4/2Pq2P1/5RKP/8 b - - 2 35,d3c3 f5f7 g8h8 f7f8 d8f8 f2f8,1339,89,83,812,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/vnNaoc4v/black#70,
00gJf,7r/2N2p1p/p2p4/1p6/6b1/8/P3kB1P/2RR3K w - - 2 35,f2d4 g4f3 h1g1 h8g8 d4g7 g8g7,1068,131,54,16,endgame long mate mateIn3,https://lichess.org/Tbult76w#69,
00gNl,6k1/5R2/pp4p1/2p4p/7P/1P1r4/P3r1PK/5R2 b - - 0 38,d3d2 f7f8 g8h7 f1f7 h7h6 f8h8,944,77,99,1326,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/JhG6365X/black#76,
00gPT,2r1r3/5R2/p7/6P1/5P2/PB3bR1/1PP2k1P/2K5 w - - 1 35,g5g6 e8e1 c1d2 e1d1,1969,153,83,9,endgame mate mateIn2 short,https://lichess.org/197y5kFN#69,
00gS7,8/1r3pkp/1b4p1/2Rp4/7P/1qP3P1/1P2QP2/2B3K1 w - - 5 33,e2e5 f7f6 c1h6 g7h6 e5f4 h6g7,1657,75,75,98,advantage defensiveMove endgame long,https://lichess.org/kCNSStnU#65,
00gbj,8/8/8/3k2K1/6nP/6P1/8/8 b - - 4 57,g4e5 g5f5 e5c4 h4h5 c4d6 f5g6,2368,99,87,332,crushing defensiveMove endgame knightEndgame long quietMove,https://lichess.org/TwMT1En7/black#114,
00gcQ,8/p4p1k/1p4p1/3pQr2/3P3p/5qP1/PPB2P1K/5R2 w - - 6 35,c2d1 h4g3 h2g1 g3f2 g1h2 f3d3 d1e2 d3d2 e5f5 g6f5,2455,105,89,201,advancedPawn advantage endgame veryLong,https://lichess.org/CHTbPYuY#69,
00ghH,5r1k/6p1/1Q2pq1p/P4r2/3P4/2P1R3/6PP/4R1K1 w - - 1 39,d4d5 f5f1 e1f1 f6f1,815,78,100,829,endgame mate mateIn2 short,https://lichess.org/ycQ7nVZM#77,
00gy1,8/1p6/8/3kp2p/4p1p1/4K1P1/PP4PP/8 w - - 0 36,h2h4 b7b5 a2a3 d5c4 e3e4 c4b3,1993,99,23,25,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/E5BBvr3Q#71,
00gyK,5rk1/5pp1/3p3p/4p1N1/8/PR6/1p3PPP/6K1 w - - 0 33,g5e4 f8c8 g2g3 c8c1,1628,75,94,5007,crushing endgame quietMove short,https://lichess.org/LK8qER3u#65,
00h41,4Q3/p4r2/1pp1k1pR/5p2/4p1q1/8/PP3P2/5K2 b - - 3 46,f7e7 h6g6 g4g6 e8g6,1282,78,84,360,advantage endgame fork short,https://lichess.org/CgyFo5ok/black#92,
00h7S,8/p1N3pp/5k2/2PB2b1/1P4b1/P6r/6K1/4R3 b - - 0 31,h3d3 c7e8 f6g6 d5e4,1752,91,87,27,crushing endgame short,https://lichess.org/3HiYfIf1/black#62,
00h8Z,5k2/p1R4R/1p4p1/3r3q/3P4/2P2rQp/PP5K/8 b - - 4 36,f3g3 c7c8 d5d8 c8d8,1514,76,82,136,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/UAWACryx/black#72,
00h95,7k/Q1p3p1/5p1p/3q4/3Pr3/4P3/P4P1P/1R4K1 w - - 2 26,a7c5 e4g4 g1f1 d5h1 f1e2 h1b1,1729,75,83,68,crushing endgame long skewer,https://lichess.org/awh9vUFg#51,
00hJY,3R4/5p1k/p5pp/6q1/1P4P1/P3rP1P/2Q5/6K1 w - - 0 35,d8d7 g5f4 c2f2 e3f3 f2f3 f4f3,2390,79,92,1630,crushing endgame long,https://lichess.org/Qq8MVHpO#69,
00hNY,8/p7/1p3k2/8/n1K1P3/3N4/P7/8 b - - 0 44,a4c5 d3c5 b6c5 c4d5,2248,82,82,156,crushing endgame knightEndgame short,https://lichess.org/MGfDzlcO/black#88,
00hNb,5k2/pp3ppp/4p3/3p4/1Pn2q2/2P3P1/P3Qn1P/R2R3K w - - 1 30,h1g2 c4e3 e2e3 f4e3,1224,256,100,7,crushing endgame fork short,https://lichess.org/n7QzfFtZ#59,
00hSW,2R5/4b1pk/1r5p/2pPN3/1p2P3/3P4/4K1PP/8 w - - 1 39,e5d7 b4b3 d5d6 e7d6 d7b6 b3b2 b6c4 b2b1q,1945,76,94,10446,advancedPawn advantage endgame master promotion sacrifice veryLong,https://lichess.org/56G5UTGb#77,
00hVE,1K6/1p6/2k5/p7/P1p5/2P5/1P6/8 b - - 3 47,b7b5 b8a7 b5b4 a7a6,2040,76,89,269,crushing endgame master pawnEndgame short,https://lichess.org/Joug17uX/black#94,
00hYk,8/8/1n4p1/4kp1p/7P/1B2KPP1/8/8 b - - 0 54,b6d5 b3d5 e5d5 e3f4,1237,76,92,4226,crushing endgame short,https://lichess.org/rWJb7AjE/black#108,
00hbV,8/pk1r1bR1/1p6/8/2P2N2/1P6/1K6/8 b - - 21 60,f7e6 f4e6 d7g7 e6g7,1041,76,95,1576,crushing endgame hangingPiece master short,https://lichess.org/DL4VBFov/black#120,
00hsd,5k2/p4p2/1p6/3p1R2/7Q/P2Pr1KP/6P1/6q1 w - - 3 40,f5f3 g1e1 g3g4 e1h4 g4h4 e3f3,1624,77,88,68,crushing endgame long,https://lichess.org/vU9uQUNU#79,
00huW,8/3k4/p6p/1p2Q1pP/3P2b1/1PP2qP1/P3p3/1K2R3 w - - 3 44,d4d5 f3d3 b1b2 d3d2 b2a3 d2e1,1667,76,96,4430,advantage endgame fork long,https://lichess.org/twVFxiv1#87,
00i6P,1r2R2k/3P2p1/p4q1p/8/2P5/5P2/P4P1P/6K1 b - - 1 34,f6f8 e8f8 b8f8 c4c5 f8d8 c5c6,1272,77,94,2159,advantage endgame long quietMove,https://lichess.org/HxIkxV0Q/black#68,
00i8I,8/6kp/p4r2/1p6/4P3/P4R2/5KP1/8 w - - 1 48,f2e3 f6f3 e3f3 g7f6,2240,88,89,205,crushing defensiveMove endgame rookEndgame short,https://lichess.org/RTBYdREp#95,
00iAF,7k/pQ4p1/2p4p/4r3/3r1p1n/6N1/PP2R1PP/6K1 b - - 0 30,f4g3 b7b8 h8h7 b8e5,1502,86,60,37,crushing endgame fork short,https://lichess.org/r62eqxQB/black#60,
00iQD,8/8/8/3K2kp/8/2P1P3/8/8 w - - 0 50,c3c4 h5h4 d5e4 g5g4 c4c5 h4h3 e4e5 h3h2 c5c6 h2h1q,1642,74,94,12848,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/dDMWuoiZ#99,
00ir2,8/6kp/p2P2b1/2p5/2P5/P5P1/1rPR1K2/8 b - - 0 40,b2c2 d2c2 g6c2 d6d7,1364,78,76,91,advancedPawn crushing endgame short,https://lichess.org/9dmwAePJ/black#80,
00irz,8/2r1ppk1/8/3P2pP/1Kp1Pp2/1bR5/4BP2/8 w - - 8 40,e2c4 c7c4 c3c4 b3c4 b4c4 f7f6,2780,123,87,600,crushing defensiveMove endgame long,https://lichess.org/H4eT5TpG#79,
00itj,8/1pB5/3P2k1/3r2p1/8/4PK1P/7P/8 b - - 2 42,g6f5 e3e4 f5e6 e4d5,894,100,86,48,crushing endgame fork short,https://lichess.org/LAGoAAgQ/black#84,
00j1r,8/2rkb3/1p6/6P1/5q2/3R4/Q1P1K3/8 b - - 4 37,d7c6 a2d5,1590,80,91,4286,dovetailMate endgame mate mateIn1 oneMove,https://lichess.org/2Nj3D5mV/black#74,
00j3i,5rk1/R5p1/5q1p/8/3p4/1P4Q1/P3rPPP/5RK1 w - - 2 38,g3g4 f6f2 f1f2 e2e1 f2f1 e1f1,1418,77,96,10893,endgame long mate mateIn3 sacrifice,https://lichess.org/InWtDWaB#75,
00j8L,6R1/2q2pp1/6kp/1pr5/p2Q1P2/2P3PP/1P5K/8 b - - 4 37,f7f6 d4e4 c5f5 g8f8 c7d7 g3g4,2883,92,89,184,crushing endgame long,https://lichess.org/eAtX7oiv/black#74,
00jIG,8/2p5/2B2k2/pp6/2bP1K2/P1P5/1P5p/8 w - - 0 47,c6e4 f6e6 f4g3 c4d5 g3h2 d5e4,2262,75,53,135,bishopEndgame crushing endgame long,https://lichess.org/810w8Q0F#93,
00jOm,1r6/3Pkppp/4p3/3p4/8/8/P4PPP/2R3K1 w - - 0 29,c1c8 b8b1 c8c1 b1c1,804,81,89,348,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/AptD0dS5#57,
